"Device Name","IP Addresses","Status","OS Info","Version","Agent Install Date","Last Contact Date","Queued Deployments"
"\\SASSATH-G08DCK1","128.164.198.18","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:22:03 PM (Local)","9/10/2010 6:24:47 AM (Local)","0"
"\\FWI09-CRGHTJ1","128.164.137.48","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/28/2010 10:03:12 AM (Local)","8/5/2010 9:07:58 AM (Local)","0"
"\\PAT-PSL-R511-3","128.164.33.155","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/21/2010 12:23:59 PM (Local)","8/16/2010 4:32:22 PM (Local)","28"
"\\ISSTS-39517D1","128.164.129.125","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/4/2010 2:09:12 PM (Local)","9/10/2010 8:55:57 AM (Local)","0"
"\\GWSBACC-928DTJ1","128.164.100.184","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:14:07 PM (Local)","9/9/2010 7:39:05 PM (Local)","0"
"\\CMPPAY-2K5YHD1","128.164.106.12","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/27/2010 7:56:16 AM (Local)","7/28/2010 3:00:52 PM (Local)","0"
"\\VPHRHR-99817K1","128.164.81.170","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:01:57 PM (Local)","9/8/2010 2:49:03 PM (Local)","0"
"\\STORG-9PFR6G1","128.164.196.239","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 2:45:09 PM (Local)","9/10/2010 8:22:48 AM (Local)","0"
"\\GWADV-7KCFZK1","192.168.0.11","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 7:39:38 PM (Local)","9/10/2010 12:55:06 AM (Local)","0"
"\\VPGCVPG-896XYJ1","128.164.124.79","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:00:33 PM (Local)","9/10/2010 10:35:07 AM (Local)","0"
"\\DBQLXGK1","128.164.249.82","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:35:12 PM (Local)","9/10/2010 9:54:21 AM (Local)","0"
"\\AC0B104009","128.164.62.48","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:09:31 AM (Local)","9/10/2010 10:13:44 AM (Local)","0"
"\\VPHRHR-GKJC5L1","108.18.5.159","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:31:43 PM (Local)","9/10/2010 3:41:36 AM (Local)","0"
"\\EVAREG-H1XJ4G1","128.164.237.210","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/20/2010 10:45:28 AM (Local)","9/10/2010 7:57:15 AM (Local)","0"
"\\CMPTAX-1WD6KM1","128.164.120.213","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 1:15:10 PM (Local)","9/9/2010 4:50:37 PM (Local)","0"
"\\MSDASG-R617LAPT","161.253.96.134","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/16/2010 10:39:56 AM (Local)","9/9/2010 11:43:21 AM (Local)","0"
"\\ISSTS-905850S","161.253.112.8","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/28/2010 11:57:10 AM (Local)","9/10/2010 8:45:27 AM (Local)","1"
"\\SASSCC-BM1GW91","128.164.196.101","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/18/2010 9:12:10 AM (Local)","9/10/2010 8:20:20 AM (Local)","0"
"\\ANALAB-123","128.164.29.72","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:23:13 AM (Local)","9/10/2010 4:09:17 AM (Local)","6"
"CCAS-SMPA510-Z6","128.164.250.155","Idle","Apple Mac OS X 10.6.4","6.4185","9/8/2010 3:28:04 PM (Local)","9/10/2010 9:29:57 AM (Local)","0"
"\\GWSBIBE-G2Z5611","128.164.225.251","Idle","Microsoft Windows XP Professional-SERVICE PACK 2","6.4.2.420","4/13/2010 6:13:07 PM (Local)","9/10/2010 9:41:49 AM (Local)","0"
"\\G08091B","10.10.0.208","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/26/2010 5:03:15 PM (Local)","8/27/2010 11:58:13 AM (Local)","0"
"\\CENTERLABS-N5","128.164.86.239","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 1:23:44 AM (Local)","9/9/2010 4:07:32 AM (Local)","0"
"\\GLSS-SHIEH","128.164.215.201","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/7/2010 10:24:14 AM (Local)","9/10/2010 7:44:01 AM (Local)","0"
"\\PUBLIC-023","128.164.86.226","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/7/2010 11:15:33 PM (Local)","9/4/2010 4:07:27 AM (Local)","13"
"\\VPABS-9RC3V91","128.164.224.248","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:20:52 PM (Local)","9/10/2010 8:57:55 AM (Local)","0"
"\\SASS-5SBKX61","192.168.1.3","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/18/2010 8:11:13 PM (Local)","9/7/2010 9:17:57 PM (Local)","0"
"\\GWSBG-3PXWH11","161.253.139.183","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/16/2010 3:02:18 PM (Local)","9/10/2010 9:27:29 AM (Local)","0"
"\\NPA-SKW-H6173","128.164.73.198","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:14:01 PM (Local)","8/30/2010 4:20:46 PM (Local)","0"
"\\GWADV-6ZZ0HD1","128.164.180.53","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:20:02 PM (Local)","9/10/2010 9:47:24 AM (Local)","0"
"\\ISSTOP-4MHZJ71","192.168.1.8","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/16/2010 9:31:43 PM (Local)","9/9/2010 9:24:11 PM (Local)","0"
"\\GLSC-INSTR302","128.164.214.89","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/24/2010 11:55:50 AM (Local)","9/10/2010 7:30:24 AM (Local)","0"
"\\CCAPSY-444DDD1","128.164.245.238","Offline","Microsoft Windows XP Personal-Service Pack 3","6.3.2.858","6/9/2010 9:31:52 AM (Local)","7/29/2010 4:43:53 PM (Local)","0"
"\\GLSS-WATSON","128.164.215.131","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:12:36 PM (Local)","9/10/2010 10:33:11 AM (Local)","0"
"\\SPH-XX1-R119","128.164.178.144","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 8:52:21 AM (Local)","8/30/2010 4:33:06 PM (Local)","3"
"\\EVPREA-B48LXG1","128.164.138.70","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:11:12 PM (Local)","9/10/2010 10:25:58 AM (Local)","0"
"\\DHP-KEYK1721W","128.164.185.61","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 10:48:22 AM (Local)","8/2/2010 1:48:55 PM (Local)","0"
"\\GLSS-DROTAR","128.164.215.13","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 3:59:27 PM (Local)","9/10/2010 10:20:49 AM (Local)","0"
"\\CMPFSS-F657W71","128.164.103.197","Offline","Microsoft Windows XP Professional-SERVICE PACK 2","6.4.2.420","4/22/2010 9:03:36 PM (Local)","8/1/2010 3:36:12 PM (Local)","1"
"\\VPHRHR-BM2CPD1","128.164.101.236","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","5/14/2010 3:08:35 PM (Local)","7/27/2010 9:20:01 AM (Local)","1"
"\\HSP-JEJ-H6165","128.164.73.215","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:57:24 PM (Local)","9/10/2010 10:13:38 AM (Local)","0"
"\\CCASOC-CR09R41","128.164.242.47","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 7:42:16 PM (Local)","9/10/2010 9:46:50 AM (Local)","0"
"\\MC-MCAMFGR714W","128.164.34.253","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/27/2010 7:29:12 PM (Local)","9/10/2010 8:37:18 AM (Local)","1"
"\\SASSHP-D47NLF1","128.164.99.221","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/15/2010 3:32:06 PM (Local)","9/6/2010 1:55:12 AM (Local)","0"
"\\SASSHP-JRQ0B71","128.164.196.99","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/19/2010 2:23:50 PM (Local)","9/10/2010 8:51:44 AM (Local)","0"
"\\DHP-ESTK1828CW","128.164.184.149","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:49:19 PM (Local)","9/9/2010 12:40:40 PM (Local)","0"
"\\ESIA501J570DH1","128.164.149.128","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:09:58 PM (Local)","9/10/2010 10:32:28 AM (Local)","0"
"\\GLSC-LAPTOP15","128.164.103.189","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 8:02:01 AM (Local)","9/8/2010 11:01:41 AM (Local)","2"
"\\BCM-STF2-R554","128.164.33.145","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/21/2010 11:40:41 AM (Local)","8/30/2010 5:03:43 PM (Local)","21"
"\\GSEHD-4F9DTJ1","192.168.1.100","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:07:25 PM (Local)","9/10/2010 10:31:22 AM (Local)","0"
"\\GSEHD-H8NCB71","128.164.247.132","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/18/2010 3:25:05 PM (Local)","8/18/2010 3:26:21 PM (Local)","0"
"\\GLSR-GELMAN103","128.164.213.61","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/17/2010 10:28:11 AM (Local)","9/10/2010 8:09:43 AM (Local)","0"
"\\ANALAB-097","128.164.29.69","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:23:13 AM (Local)","9/10/2010 4:08:36 AM (Local)","0"
"\\PUBLIC-020","128.164.87.223","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/7/2010 12:38:05 PM (Local)","9/8/2010 3:17:58 PM (Local)","0"
"\\EVAREG-81XJ4G1","128.164.239.185","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:26:06 PM (Local)","9/10/2010 8:26:10 AM (Local)","0"
"\\EVPSLD-FHTFX91","128.164.81.107","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/16/2010 11:56:04 AM (Local)","9/10/2010 9:31:21 AM (Local)","0"
"\\GWSBT-D2LFTG1","128.164.225.78","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 9:52:11 AM (Local)","9/10/2010 9:23:05 AM (Local)","0"
"\\GWADV-32279K1","128.164.180.95","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:18:24 PM (Local)","9/10/2010 8:56:57 AM (Local)","0"
"\\CCAENG-9P09R41","128.164.243.24","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:47:04 PM (Local)","9/10/2010 10:35:01 AM (Local)","0"
"\\IPHTCR-2175K200","128.164.175.177","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:26:01 PM (Local)","9/10/2010 8:59:27 AM (Local)","0"
"\\ISSIBS-366MYC1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:58:00 PM (Local)","9/10/2010 8:05:01 AM (Local)","0"
"\\VPERER-2BY75H1","128.164.233.240","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 7:30:39 PM (Local)","9/10/2010 10:22:43 AM (Local)","0"
"\\SEASAD-34THJ81","128.164.158.66","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/15/2010 7:43:22 PM (Local)","9/10/2010 9:26:16 AM (Local)","0"
"\\SASSHP-FWYVGG1","128.164.235.135","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:22:52 PM (Local)","9/10/2010 8:44:59 AM (Local)","0"
"\\GLSS-TRAINER07","128.164.101.219","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/19/2010 1:54:49 PM (Local)","9/9/2010 3:36:38 PM (Local)","59"
"\\EVPPRK-5YDX0F1","128.164.120.6","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:05:32 PM (Local)","9/10/2010 9:34:35 AM (Local)","0"
"\\CPSAGC-C09G7C1","192.168.1.177","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:15:11 PM (Local)","9/10/2010 10:12:22 AM (Local)","0"
"\\SASSMCS-8CGMW91","128.164.129.200","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 6:00:39 PM (Local)","9/10/2010 10:37:04 AM (Local)","0"
"\\DHP-SFWK1833MW","128.164.184.202","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","4/12/2010 4:21:56 PM (Local)","8/3/2010 2:24:14 PM (Local)","1"
"\\GWUPD-82XTCD1","128.164.122.153","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/18/2010 2:32:18 PM (Local)","9/10/2010 10:34:37 AM (Local)","0"
"\\SASSATH-B412WK1","128.164.198.207","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:11:18 AM (Local)","9/10/2010 7:49:10 AM (Local)","0"
"\\SEASEMSE-DSSM01","128.164.139.223","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 3:00:31 PM (Local)","9/9/2010 7:59:21 PM (Local)","0"
"CCALNG-30T38TT","128.164.243.158","Offline","Apple Mac OS X 10.5.8 on Intel","6.4185","8/13/2010 4:52:55 PM (Local)","9/8/2010 11:26:46 AM (Local)","1"
"\\CCAECN-G7YNXC1","128.164.245.196","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:30:31 PM (Local)","9/4/2010 6:27:12 PM (Local)","0"
"\\GWADV-DEFAULT","128.164.108.155","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 10:34:08 AM (Local)","9/10/2010 10:36:11 AM (Local)","0"
"\\ISSCLS-1SX9MC1","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","9/2/2010 4:53:13 PM (Local)","9/2/2010 4:56:15 PM (Local)","0"
"\\STATION16","128.164.182.148","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:52:38 PM (Local)","9/7/2010 3:56:59 AM (Local)","0"
"\\SASSHP-8CN0RL1","128.164.198.38","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/18/2010 3:27:35 PM (Local)","9/10/2010 8:26:22 AM (Local)","0"
"\\OM0300E46","161.253.104.93","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 10:09:41 AM (Local)","9/8/2010 1:57:35 PM (Local)","0"
"\\MC-MLBMCWHIMM1W","128.164.87.145","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/20/2010 8:11:57 AM (Local)","9/10/2010 8:22:59 AM (Local)","1"
"\\GWU-81C71A5C41F","128.164.214.113","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/24/2010 10:47:21 AM (Local)","8/24/2010 10:47:39 AM (Local)","0"
"\\DUQ0351031","128.164.60.75","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:32 AM (Local)","9/10/2010 10:23:35 AM (Local)","0"
"\\MO0102B018","128.164.61.18","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:35 AM (Local)","9/10/2010 10:13:25 AM (Local)","0"
"\\GLSS-REFDESK1","128.164.215.232","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:13:11 PM (Local)","9/10/2010 9:55:34 AM (Local)","0"
"\\MSD-DPM-R716","128.164.33.40","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 7:32:16 AM (Local)","8/31/2010 10:38:09 AM (Local)","0"
"\\GWSBG-5260RG1","128.164.225.100","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/16/2010 12:29:38 PM (Local)","9/9/2010 6:05:31 PM (Local)","0"
"\\HSP-XXX-H6144","128.164.73.229","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:03:01 PM (Local)","9/2/2010 2:11:20 PM (Local)","0"
"\\HCS-BKL-H6183","128.164.73.73","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:14:18 PM (Local)","8/31/2010 5:02:51 PM (Local)","5"
"\\GWU-A74C8155459","128.164.212.144","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 11:47:47 AM (Local)","8/23/2010 11:47:59 AM (Local)","0"
"\\VPGCVPG-CZKCWL1","128.164.124.174","Idle","Microsoft Windows XP Professional-Service Pack 3","6.3.2.858","4/12/2010 2:31:57 PM (Local)","9/10/2010 8:28:50 AM (Local)","0"
"\\GLSS-STAFF5","161.253.138.94","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 11:57:22 AM (Local)","8/30/2010 11:57:38 AM (Local)","1"
"\\VPERER-DQKWYJ1","128.164.233.185","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/6/2010 9:19:36 AM (Local)","9/10/2010 9:46:24 AM (Local)","0"
"\\GWITADA-C4M30M1","192.168.2.100","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","9/2/2010 1:06:29 PM (Local)","9/3/2010 8:48:36 AM (Local)","0"
"\\GLSS-SOUTHARD","128.164.213.173","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:07:01 PM (Local)","9/10/2010 10:10:43 AM (Local)","0"
"\\SASSSFA-JT3CH81","128.164.106.12","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:30:41 PM (Local)","8/27/2010 8:46:02 AM (Local)","0"
"\\SASS-G9LMTK1","128.164.197.237","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/15/2010 9:05:15 AM (Local)","9/10/2010 8:38:10 AM (Local)","0"
"\\MLB-EXM-HIMM","128.164.34.226","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 8:52:12 AM (Local)","8/18/2010 1:10:48 PM (Local)","33"
"\\SASSFIN-JM33HD1","128.164.196.170","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:32:23 PM (Local)","8/11/2010 12:30:44 PM (Local)","0"
"\\EVAEVA-BJTGCK1","128.164.244.87","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:25:40 PM (Local)","9/10/2010 9:30:36 AM (Local)","0"
"\\SEAS10158","128.164.158.6","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 5:45:23 PM (Local)","9/10/2010 8:45:46 AM (Local)","0"
"\\RES-LEF-R613","128.164.33.254","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:47:48 PM (Local)","9/10/2010 9:50:50 AM (Local)","1"
"\\GLSP-VCL106","161.253.138.163","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/12/2010 11:13:25 AM (Local)","9/10/2010 8:31:13 AM (Local)","0"
"\\CMPCOP-C2VWCH1","192.168.1.4","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/7/2010 7:12:38 AM (Local)","9/10/2010 8:00:15 AM (Local)","0"
"\\GWADV-JSQNJK1","128.164.180.102","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:10:19 PM (Local)","9/10/2010 9:21:36 AM (Local)","0"
"\\SASSISO-37CRHL1","128.164.81.191","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:48:07 PM (Local)","9/10/2010 9:50:37 AM (Local)","0"
"\\ESIA302HBWL4PC1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:07:54 PM (Local)","9/10/2010 10:21:27 AM (Local)","0"
"\\CCAUWR-FPYNXC1","128.164.181.176","Offline","Microsoft Windows XP Professional-Service Pack 3","6.3.2.858","4/13/2010 6:05:24 PM (Local)","8/3/2010 12:24:11 PM (Local)","0"
"\\GWADV-FXBYQF1","128.164.145.199","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:30:06 PM (Local)","9/10/2010 7:40:07 AM (Local)","0"
"\\GLSM-SABINHILL","128.164.215.48","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:50:20 PM (Local)","9/10/2010 9:57:15 AM (Local)","0"
"\\CCAGEO215","128.164.126.185","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 3:49:17 PM (Local)","9/9/2010 2:30:17 PM (Local)","0"
"\\GLSP-GELMAN704","128.164.212.200","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/1/2010 6:12:33 PM (Local)","9/10/2010 9:21:05 AM (Local)","0"
"\\EC00142007","128.164.183.7","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:32 AM (Local)","9/10/2010 10:12:47 AM (Local)","0"
"\\CCALNG-3262ZE5","128.164.243.174","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/3/2010 9:25:34 AM (Local)","9/3/2010 9:33:00 AM (Local)","0"
"\\LLOWECO-LAURIE","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:59:56 PM (Local)","9/10/2010 8:28:36 AM (Local)","0"
"\\GWSBG-J4GJ191","128.164.245.210","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 6:01:35 AM (Local)","8/2/2010 6:33:06 AM (Local)","0"
"\\EVAORS-84L7PD1","128.164.233.155","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:12:20 PM (Local)","9/10/2010 8:23:44 AM (Local)","0"
"\\GWU-43CD9BC849B","128.164.213.183","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 11:16:20 AM (Local)","8/27/2010 11:16:20 AM (Local)","0"
"\\NPA-DAC-H6166","128.164.73.58","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:12:50 PM (Local)","8/31/2010 7:50:59 AM (Local)","0"
"\\EVPPRK-H62Y0F1","128.164.120.28","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/1/2010 10:36:11 AM (Local)","9/10/2010 9:16:51 AM (Local)","0"
"\\CENTERLABS-L3","128.164.86.144","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/6/2010 10:03:26 PM (Local)","9/9/2010 4:07:50 AM (Local)","9"
"\\AVAFND-13XKZ91","128.164.76.71","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:48:34 PM (Local)","9/10/2010 8:33:20 AM (Local)","0"
"\\AC00110T01","128.164.62.76","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 4:06:57 AM (Local)","9/10/2010 10:07:56 AM (Local)","0"
